No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
27282;Bawang Merah;23/01/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
27283;Bawang Merah;23/01/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27284;Bawang Merah;23/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27285;Bawang Merah;23/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27286;Bawang Merah;23/01/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27287;Bawang Merah;23/01/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27288;Bawang Merah;23/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;40000
27289;Bawang Merah;23/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;33500
27290;Bawang Merah;24/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27291;Bawang Merah;24/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27292;Bawang Merah;24/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27293;Bawang Merah;24/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27294;Bawang Merah;24/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27295;Bawang Merah;24/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27296;Bawang Merah;24/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27297;Bawang Merah;24/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;34500
27298;Bawang Merah;24/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27299;Bawang Merah;24/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27300;Bawang Merah;24/01/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
27301;Bawang Merah;24/01/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27302;Bawang Merah;24/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27303;Bawang Merah;24/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27304;Bawang Merah;24/01/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27305;Bawang Merah;24/01/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27306;Bawang Merah;24/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27307;Bawang Merah;24/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;33500
27308;Bawang Merah;27/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27309;Bawang Merah;27/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27310;Bawang Merah;27/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27311;Bawang Merah;27/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27312;Bawang Merah;27/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27313;Bawang Merah;27/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27314;Bawang Merah;27/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27315;Bawang Merah;27/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;34500
27316;Bawang Merah;27/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27317;Bawang Merah;27/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27318;Bawang Merah;27/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27319;Bawang Merah;27/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27320;Bawang Merah;27/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27321;Bawang Merah;27/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;33500
27322;Bawang Merah;28/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27323;Bawang Merah;28/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27324;Bawang Merah;28/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27325;Bawang Merah;28/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27326;Bawang Merah;28/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27327;Bawang Merah;28/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27328;Bawang Merah;28/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27329;Bawang Merah;28/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;34500
27330;Bawang Merah;28/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27331;Bawang Merah;28/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27332;Bawang Merah;28/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27333;Bawang Merah;28/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27334;Bawang Merah;28/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27335;Bawang Merah;28/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;33500
27336;Bawang Merah;29/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27337;Bawang Merah;29/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;40000
27338;Bawang Merah;29/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27339;Bawang Merah;29/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27340;Bawang Merah;29/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27341;Bawang Merah;29/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27342;Bawang Merah;29/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27343;Bawang Merah;29/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;34500
27344;Bawang Merah;29/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27345;Bawang Merah;29/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27346;Bawang Merah;29/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27347;Bawang Merah;29/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27348;Bawang Merah;29/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27349;Bawang Merah;29/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;33500
27350;Bawang Merah;30/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27351;Bawang Merah;30/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;37500
27352;Bawang Merah;30/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27353;Bawang Merah;30/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27354;Bawang Merah;30/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27355;Bawang Merah;30/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27356;Bawang Merah;30/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27357;Bawang Merah;30/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;32000
27358;Bawang Merah;30/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27359;Bawang Merah;30/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27360;Bawang Merah;30/01/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;32000
27361;Bawang Merah;30/01/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27362;Bawang Merah;30/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27363;Bawang Merah;30/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;35000
27364;Bawang Merah;30/01/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27365;Bawang Merah;30/01/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27366;Bawang Merah;30/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27367;Bawang Merah;30/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27368;Bawang Merah;31/01/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27369;Bawang Merah;31/01/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;37500
27370;Bawang Merah;31/01/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27371;Bawang Merah;31/01/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27372;Bawang Merah;31/01/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27373;Bawang Merah;31/01/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27374;Bawang Merah;31/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;35000
27375;Bawang Merah;31/01/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;32000
27376;Bawang Merah;31/01/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27377;Bawang Merah;31/01/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27378;Bawang Merah;31/01/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27379;Bawang Merah;31/01/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27380;Bawang Merah;31/01/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;32000
27381;Bawang Merah;31/01/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;34000
27382;Bawang Merah;31/01/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27383;Bawang Merah;31/01/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27384;Bawang Merah;31/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27385;Bawang Merah;31/01/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27386;Bawang Merah;03/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27387;Bawang Merah;03/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27388;Bawang Merah;03/02/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27389;Bawang Merah;03/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27390;Bawang Merah;03/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27391;Bawang Merah;03/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27392;Bawang Merah;03/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;38000
27393;Bawang Merah;03/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27394;Bawang Merah;03/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27395;Bawang Merah;03/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;33500
27396;Bawang Merah;03/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
27397;Bawang Merah;03/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27398;Bawang Merah;03/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;35000
27399;Bawang Merah;03/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27400;Bawang Merah;03/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27401;Bawang Merah;03/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27402;Bawang Merah;03/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27403;Bawang Merah;03/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27404;Bawang Merah;04/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27405;Bawang Merah;04/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27406;Bawang Merah;04/02/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27407;Bawang Merah;04/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27408;Bawang Merah;04/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27409;Bawang Merah;04/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27410;Bawang Merah;04/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37000
27411;Bawang Merah;04/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27412;Bawang Merah;04/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27413;Bawang Merah;04/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;32000
27414;Bawang Merah;04/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;30000
27415;Bawang Merah;04/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27416;Bawang Merah;04/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;35000
27417;Bawang Merah;04/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27418;Bawang Merah;04/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27419;Bawang Merah;04/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27420;Bawang Merah;04/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27421;Bawang Merah;05/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27422;Bawang Merah;05/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27423;Bawang Merah;05/02/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27424;Bawang Merah;05/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27425;Bawang Merah;05/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;40000
27426;Bawang Merah;05/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27427;Bawang Merah;05/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37000
27428;Bawang Merah;05/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27429;Bawang Merah;05/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27430;Bawang Merah;05/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;32000
27431;Bawang Merah;05/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27432;Bawang Merah;05/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27433;Bawang Merah;05/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;35000
27434;Bawang Merah;05/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27435;Bawang Merah;05/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27436;Bawang Merah;05/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;31000
27437;Bawang Merah;05/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27438;Bawang Merah;05/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27439;Bawang Merah;06/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27440;Bawang Merah;06/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27441;Bawang Merah;06/02/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27442;Bawang Merah;06/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27443;Bawang Merah;06/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
27444;Bawang Merah;06/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27445;Bawang Merah;06/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37000
27446;Bawang Merah;06/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27447;Bawang Merah;06/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27448;Bawang Merah;06/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;32000
27449;Bawang Merah;06/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27450;Bawang Merah;06/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27451;Bawang Merah;06/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;35000
27452;Bawang Merah;06/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27453;Bawang Merah;06/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27454;Bawang Merah;06/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;31000
27455;Bawang Merah;06/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27456;Bawang Merah;06/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27457;Bawang Merah;07/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27458;Bawang Merah;07/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27459;Bawang Merah;07/02/2025;Jawa Barat;Kota Depok;Pasar Agung;50000
27460;Bawang Merah;07/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27461;Bawang Merah;07/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
27462;Bawang Merah;07/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27463;Bawang Merah;07/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37000
27464;Bawang Merah;07/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27465;Bawang Merah;07/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27466;Bawang Merah;07/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;32000
27467;Bawang Merah;07/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27468;Bawang Merah;07/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27469;Bawang Merah;07/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;35000
27470;Bawang Merah;07/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;31000
27471;Bawang Merah;07/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27472;Bawang Merah;07/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
27473;Bawang Merah;07/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27474;Bawang Merah;07/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27475;Bawang Merah;10/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27476;Bawang Merah;10/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27477;Bawang Merah;10/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
27478;Bawang Merah;10/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27479;Bawang Merah;10/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
27480;Bawang Merah;10/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27481;Bawang Merah;10/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;37000
27482;Bawang Merah;10/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27483;Bawang Merah;10/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27484;Bawang Merah;10/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;30000
27485;Bawang Merah;10/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27486;Bawang Merah;10/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27487;Bawang Merah;10/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;30000
27488;Bawang Merah;10/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;30000
27489;Bawang Merah;10/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27490;Bawang Merah;10/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27491;Bawang Merah;10/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27492;Bawang Merah;10/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27493;Bawang Merah;11/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27494;Bawang Merah;11/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27495;Bawang Merah;11/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
27496;Bawang Merah;11/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27497;Bawang Merah;11/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
27498;Bawang Merah;11/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27499;Bawang Merah;11/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;38000
27500;Bawang Merah;11/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27501;Bawang Merah;11/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27502;Bawang Merah;11/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;30000
27503;Bawang Merah;11/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27504;Bawang Merah;11/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27505;Bawang Merah;11/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;30000
27506;Bawang Merah;11/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;30000
27507;Bawang Merah;11/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27508;Bawang Merah;11/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;31000
27509;Bawang Merah;11/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;37500
27510;Bawang Merah;11/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27511;Bawang Merah;12/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27512;Bawang Merah;12/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;35000
27513;Bawang Merah;12/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
27514;Bawang Merah;12/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27515;Bawang Merah;12/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;39000
27516;Bawang Merah;12/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27517;Bawang Merah;12/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;38000
27518;Bawang Merah;12/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27519;Bawang Merah;12/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;35000
27520;Bawang Merah;12/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;30000
27521;Bawang Merah;12/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27522;Bawang Merah;12/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27523;Bawang Merah;12/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;30000
27524;Bawang Merah;12/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;30000
27525;Bawang Merah;12/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27526;Bawang Merah;12/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27527;Bawang Merah;12/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;35000
27528;Bawang Merah;12/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27529;Bawang Merah;13/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27530;Bawang Merah;13/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;37500
27531;Bawang Merah;13/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
27532;Bawang Merah;13/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27533;Bawang Merah;13/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
27534;Bawang Merah;13/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27535;Bawang Merah;13/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;38000
27536;Bawang Merah;13/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27537;Bawang Merah;13/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;34500
27538;Bawang Merah;13/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;30000
27539;Bawang Merah;13/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27540;Bawang Merah;13/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27541;Bawang Merah;13/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;30000
27542;Bawang Merah;13/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;30000
27543;Bawang Merah;13/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27544;Bawang Merah;13/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;29000
27545;Bawang Merah;13/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;35000
27546;Bawang Merah;13/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27547;Bawang Merah;14/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27548;Bawang Merah;14/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;37500
27549;Bawang Merah;14/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
27550;Bawang Merah;14/02/2025;Jawa Barat;Kota Depok;Pasar Cisalak;33500
27551;Bawang Merah;14/02/2025;Jawa Barat;Kota Bandung;Pasar Kosambi;35000
27552;Bawang Merah;14/02/2025;Jawa Barat;Kota Bandung;Pasar Kiara Condong;40000
27553;Bawang Merah;14/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;38000
27554;Bawang Merah;14/02/2025;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;31000
27555;Bawang Merah;14/02/2025;Jawa Barat;Kota Bogor;Pasar Anyar;34500
27556;Bawang Merah;14/02/2025;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;30000
27557;Bawang Merah;14/02/2025;Jawa Barat;Kota Cirebon;Pasar Kanoman;31000
27558;Bawang Merah;14/02/2025;Jawa Barat;Kota Cirebon;Pasar Kramat;31000
27559;Bawang Merah;14/02/2025;Jawa Barat;Kota Sukabumi;Pasar Gudang;30000
27560;Bawang Merah;14/02/2025;Jawa Barat;Kota Sukabumi;Pasar Pelita;30000
27561;Bawang Merah;14/02/2025;Jawa Barat;Kab. Cirebon;Pasar Weru;28000
27562;Bawang Merah;14/02/2025;Jawa Barat;Kab. Cirebon;Pasar Mundu;30000
27563;Bawang Merah;14/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;35000
27564;Bawang Merah;14/02/2025;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;31000
27565;Bawang Merah;17/02/2025;Jawa Barat;Kota Bekasi;Pasar Kranji;35000
27566;Bawang Merah;17/02/2025;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;37500
27567;Bawang Merah;17/02/2025;Jawa Barat;Kota Depok;Pasar Agung;47500
